customer_id,plan_type,device_brand,avg_data_usage_gb,pct_video_usage,avg_call_duration,sms_freq,monthly_spend,topup_freq,travel_score,complaint_count,target_offer
C01407,Postpaid,Vivo,6.08,0.0,12.22,13,102000.0,3,0.2367468213628913,0,General Offer
C01408,Postpaid,Apple,3.93,0.5860888924321932,5.82,21,67000.0,5,0.4286620294558139,2,Retention Offer
C01409,Prepaid,Oppo,0.25,0.4856173218842866,16.29,11,56000.0,5,0.1842989302138655,2,Top-up Promo
C01410,Postpaid,Xiaomi,7.02,0.721391286751549,9.74,15,102000.0,1,0.5751747739150297,0,Streaming Partner Pack
C01411,Prepaid,Samsung,5.96,0.2778374040653771,5.8,17,98000.0,1,0.1315220883950416,0,General Offer
C01412,Prepaid,Oppo,6.5,0.615221847887905,6.59,13,114000.0,2,0.1162585729330536,0,Streaming Partner Pack
C01413,Prepaid,Oppo,8.84,0.4584108116157879,8.74,7,146000.0,3,0.0715957850292687,0,Device Upgrade Offer
C01414,Prepaid,Huawei,5.05,0.4266095865740851,16.85,11,132000.0,2,0.4584929458934366,1,General Offer
C01415,Prepaid,Apple,2.01,0.3024232497570933,7.08,12,56000.0,4,0.4673695475044286,1,Top-up Promo
C01416,Postpaid,Huawei,6.86,0.38108110115212,1.95,8,107000.0,0,0.3020795633945418,1,General Offer
C01417,Prepaid,Realme,6.47,0.2041391090766996,18.71,14,78000.0,5,0.5016900987427414,0,General Offer
C01418,Prepaid,Oppo,1.51,0.3204505198841471,0.98,13,68000.0,2,0.2897040499329147,1,General Offer
C01419,Prepaid,Oppo,5.21,0.2818466865998357,21.76,19,78000.0,3,0.1889421374482871,0,General Offer
C01420,Postpaid,Realme,1.8,0.3427658599433691,0.79,16,85000.0,4,0.1787326031552112,0,General Offer
C01421,Prepaid,Apple,9.45,0.363653738117122,8.04,17,150000.0,2,0.3360335660082926,0,General Offer
C01422,Prepaid,Apple,3.6,0.3686684616607566,7.81,16,62000.0,6,0.3208986703706754,0,General Offer
C01423,Prepaid,Vivo,1.9,0.3984339962336147,14.38,22,68000.0,4,0.2122522368400298,0,General Offer
C01424,Prepaid,Xiaomi,2.68,0.3964922961432249,13.49,13,77000.0,1,0.5084941054404736,0,General Offer
C01425,Postpaid,Xiaomi,4.28,0.42161329566835,19.74,21,116000.0,4,0.05505667410959,0,Family Plan Offer
C01426,Postpaid,Vivo,8.38,0.3939983352835289,2.4,20,143000.0,3,0.2208052078737093,3,Device Upgrade Offer
C01427,Prepaid,Xiaomi,5.96,0.3459052784272747,1.37,12,94000.0,4,0.3191321425232661,1,General Offer
C01428,Postpaid,Oppo,2.98,0.4860514953087368,15.25,18,115000.0,4,0.2653479122529978,0,General Offer
C01429,Postpaid,Vivo,6.39,0.6424775927610016,21.37,12,92000.0,1,0.13528005256276,0,Voice Bundle
C01430,Postpaid,Vivo,4.29,0.3328796888477396,16.1,20,127000.0,4,0.2468773968043316,0,Device Upgrade Offer
C01431,Prepaid,Xiaomi,5.77,0.2930003446702637,13.68,12,109000.0,3,0.2436346141247307,0,General Offer
C01432,Prepaid,Samsung,0.77,0.4753122074863488,15.94,15,32000.0,5,0.3370497917244595,0,Top-up Promo
C01433,Prepaid,Xiaomi,3.21,0.4215546382604663,3.26,9,67000.0,3,0.0664072424200855,1,General Offer
C01434,Postpaid,Huawei,1.18,0.2066302514218405,8.84,19,71000.0,3,0.5010437576376015,1,General Offer
C01435,Prepaid,Samsung,2.35,0.2497496958357684,10.17,20,100000.0,3,0.4642372205956663,2,Retention Offer
C01436,Prepaid,Vivo,4.84,0.2810834337029401,9.48,15,82000.0,3,0.2210806169559665,1,General Offer
C01437,Prepaid,Samsung,7.66,0.1926422831246691,12.65,11,117000.0,6,0.292538471638316,1,General Offer
C01438,Postpaid,Oppo,9.64,0.4876607934156919,9.87,6,126000.0,5,0.5422915570191824,3,Device Upgrade Offer
C01439,Prepaid,Apple,9.82,0.5529483569450722,7.78,15,136000.0,2,0.1556792637630762,3,Data Booster
C01440,Postpaid,Samsung,6.78,0.2377057760527822,4.24,20,103000.0,1,0.6006037661858517,0,General Offer
C01441,Postpaid,Huawei,4.68,0.1279115346654613,9.28,11,83000.0,2,0.2217623758926147,0,General Offer
C01442,Prepaid,Apple,5.22,0.4345345772537362,3.52,18,107000.0,4,0.0902487879776956,3,Retention Offer
C01443,Postpaid,Oppo,3.58,0.4061641842103746,9.53,17,69000.0,0,0.0706248590997308,0,General Offer
C01444,Prepaid,Huawei,8.72,0.8603711687851903,11.63,17,138000.0,5,0.3070375074649092,0,Data Booster
C01445,Postpaid,Realme,12.94,0.5335029572547423,6.7,15,211000.0,1,0.1530729827842688,1,Data Booster
C01446,Prepaid,Apple,11.94,0.1745461397862777,13.73,9,144000.0,3,0.4144823488091801,2,Retention Offer
C01447,Postpaid,Realme,5.64,0.209672305015948,15.15,9,122000.0,5,0.3698506981664191,0,General Offer
C01448,Postpaid,Oppo,2.92,0.4630708502672707,7.49,12,55000.0,1,0.6062097246251968,1,General Offer
C01449,Postpaid,Apple,7.24,0.3890384134561634,8.09,11,119000.0,1,0.1910558284309131,0,General Offer
C01450,Postpaid,Apple,2.69,0.3779195263893569,13.67,16,84000.0,3,0.2248258809745383,1,General Offer
C01451,Prepaid,Xiaomi,5.02,0.413376008247198,4.95,11,101000.0,2,0.1384891583755535,0,General Offer
C01452,Postpaid,Huawei,3.77,0.5550704560055288,4.46,24,99000.0,1,0.3957014231772292,0,General Offer
C01453,Postpaid,Huawei,6.88,0.7708147067910738,8.24,12,100000.0,3,0.5878868415717411,0,Streaming Partner Pack
C01454,Prepaid,Samsung,5.64,0.6658859653889302,9.91,15,107000.0,9,0.2300494806692396,0,Streaming Partner Pack
C01455,Prepaid,Realme,3.6,0.197099346666594,7.25,16,68000.0,3,0.4122570037843563,0,General Offer
C01456,Postpaid,Realme,18.96,0.2930820950993928,12.86,14,242000.0,4,0.3399029202018683,0,General Offer
C01457,Postpaid,Huawei,1.56,0.0,3.19,19,86000.0,7,0.2033204930766732,0,General Offer
C01458,Postpaid,Huawei,2.96,0.4421883226373456,12.25,13,104000.0,6,0.384043115591644,0,General Offer
C01459,Prepaid,Apple,6.53,0.2949832260484434,7.3,11,131000.0,1,0.2464226862884842,0,General Offer
C01460,Postpaid,Realme,10.75,0.3961203838736338,17.94,11,165000.0,5,0.1199813105802815,0,General Offer
C01461,Prepaid,Vivo,9.56,0.2354235573686778,14.56,11,151000.0,1,0.07449765516915,2,Device Upgrade Offer
C01462,Postpaid,Xiaomi,1.96,0.2333027617502126,10.63,14,73000.0,5,0.3639292441071675,2,Retention Offer
C01463,Prepaid,Samsung,14.32,0.0919267458680656,9.79,22,215000.0,3,0.2084659931806591,0,Device Upgrade Offer
C01464,Postpaid,Xiaomi,7.02,0.336158296958335,7.42,11,80000.0,5,0.2408232601758914,0,General Offer
C01465,Postpaid,Samsung,5.28,0.5137864472445306,-3.33,23,104000.0,3,0.0633938318328423,0,Family Plan Offer
C01466,Prepaid,Oppo,5.87,0.265209148629969,10.55,25,113000.0,1,0.2309552004262684,0,General Offer
C01467,Postpaid,Apple,18.74,0.5303275550011047,15.68,17,217000.0,2,0.3897673560516679,0,Data Booster
C01468,Prepaid,Huawei,12.67,0.261739377401894,5.28,12,128000.0,2,0.4157808789140957,1,General Offer
C01469,Postpaid,Huawei,2.16,0.4001374317608481,5.88,19,56000.0,2,0.1998923305234943,0,General Offer
C01470,Postpaid,Vivo,4.89,0.6711128451788069,10.52,18,126000.0,6,0.3291676890090578,1,Device Upgrade Offer
C01471,Prepaid,Realme,9.32,0.3024302045529294,3.67,15,193000.0,3,0.3278574946024022,0,General Offer
C01472,Postpaid,Realme,14.89,0.4450158367461421,6.35,13,151000.0,2,0.0407410005081618,1,General Offer
C01473,Postpaid,Xiaomi,3.38,0.4519427594712554,7.79,10,97000.0,3,0.2797182543625573,0,General Offer
C01474,Prepaid,Xiaomi,4.93,0.4545654271650641,10.62,20,95000.0,3,0.249256557555181,0,General Offer
C01475,Prepaid,Xiaomi,6.01,0.5060347991219003,20.31,13,102000.0,1,0.2300213812886306,0,General Offer
C01476,Postpaid,Realme,16.21,0.4492577913882763,9.76,14,188000.0,3,0.6761702909686428,1,General Offer
C01477,Postpaid,Huawei,6.1,0.1946046037194133,11.91,18,112000.0,1,0.409503310803844,0,General Offer
C01478,Postpaid,Realme,4.68,0.3173062976183429,9.62,9,49000.0,3,0.0617684760758895,0,General Offer
C01479,Postpaid,Xiaomi,5.45,0.5151246263408784,11.5,16,122000.0,2,0.4115871237298801,1,Device Upgrade Offer
C01480,Prepaid,Apple,10.34,0.5409229078797776,10.76,15,194000.0,4,0.4693905926529532,0,Data Booster
C01481,Postpaid,Samsung,1.58,0.2514308471353588,14.83,14,54000.0,3,0.3202244829665703,1,General Offer
C01482,Prepaid,Huawei,12.71,0.5945165933875874,18.43,16,146000.0,6,0.4429396140258639,1,Data Booster
C01483,Prepaid,Apple,3.36,0.3045540637608397,9.25,19,54000.0,5,0.4924937172669875,0,Top-up Promo
C01484,Prepaid,Oppo,5.18,0.4665150087167849,8.18,13,93000.0,3,0.2271544202675266,0,General Offer
C01485,Prepaid,Apple,2.9,0.4390386415412782,21.86,18,52000.0,4,0.3349467708801756,0,Top-up Promo
C01486,Prepaid,Apple,3.2,0.2173869167804466,18.52,11,81000.0,2,0.3926126226783841,1,General Offer
C01487,Prepaid,Oppo,11.24,0.3451467982284156,11.76,15,172000.0,3,0.1053535584360454,1,Device Upgrade Offer
C01488,Postpaid,Apple,3.81,0.0,16.3,13,80000.0,0,0.2139925347495505,0,General Offer
C01489,Prepaid,Samsung,9.14,0.3212735842956629,18.15,10,138000.0,2,0.1238357356692827,0,Device Upgrade Offer
C01490,Prepaid,Huawei,9.09,0.6467245801474812,8.92,15,154000.0,4,0.0936523392363062,0,Data Booster
C01491,Prepaid,Vivo,7.35,0.0190244575495294,14.9,17,116000.0,3,0.4113429796360376,1,General Offer
C01492,Prepaid,Realme,9.74,0.2262322543397009,10.9,19,175000.0,4,0.1913077623454909,2,Retention Offer
C01493,Prepaid,Oppo,2.67,0.3077220701893778,11.05,19,92000.0,3,0.1846825596020402,0,General Offer
C01494,Prepaid,Huawei,0.34,0.0,14.08,9,58000.0,3,0.1604079835089933,0,Top-up Promo
C01495,Postpaid,Xiaomi,4.37,0.0,18.84,13,93000.0,2,0.340175354600761,0,General Offer
C01496,Postpaid,Samsung,8.83,0.812043324285018,12.83,8,144000.0,2,0.1088805896585921,0,Data Booster
C01497,Postpaid,Vivo,21.81,0.5173752169752477,14.74,13,290000.0,2,0.337824060802432,1,Data Booster
C01498,Prepaid,Samsung,7.45,0.5999151643576929,14.7,13,123000.0,4,0.2172654087882243,2,Device Upgrade Offer
C01499,Prepaid,Samsung,8.11,0.4700568692410856,16.72,13,147000.0,5,0.1919558943570518,0,Device Upgrade Offer
C01500,Postpaid,Xiaomi,5.32,0.5159139843826273,13.09,11,116000.0,1,0.2925040289586508,1,General Offer
C01501,Prepaid,Vivo,8.36,0.3363256762481801,11.37,14,103000.0,4,0.2498094815450381,1,General Offer
C01502,Prepaid,Realme,4.96,0.6085740996921198,8.48,12,126000.0,1,0.411272417927844,1,General Offer
C01503,Prepaid,Samsung,2.06,0.6868004365325251,13.49,10,67000.0,4,0.4077504841676054,1,General Offer
C01504,Prepaid,Xiaomi,11.06,0.2647016281774113,8.28,15,137000.0,2,0.3650745364462676,1,Device Upgrade Offer
C01505,Prepaid,Oppo,9.61,0.35043155377415,10.69,13,166000.0,8,0.2400355339354702,0,Device Upgrade Offer
C01506,Prepaid,Xiaomi,7.12,0.2839449238831543,5.06,18,120000.0,3,0.1744173899390903,0,General Offer
C01507,Prepaid,Apple,3.27,0.3828942094662419,20.81,18,63000.0,1,0.3888857246743629,1,General Offer
C01508,Prepaid,Huawei,5.85,0.5481705823870362,4.74,17,124000.0,1,0.3629699518525069,1,General Offer
C01509,Postpaid,Xiaomi,2.64,0.3642463230554341,13.03,18,74000.0,4,0.2189435897527394,0,General Offer
C01510,Postpaid,Xiaomi,3.63,0.0506262029430044,6.33,14,85000.0,3,0.554912688764363,2,Retention Offer
C01511,Postpaid,Xiaomi,7.05,0.5939467641893634,3.35,12,129000.0,7,0.2333373331260765,0,Device Upgrade Offer
C01512,Postpaid,Realme,5.58,0.2471549073615735,12.63,18,71000.0,3,0.3118929528151736,0,General Offer
C01513,Postpaid,Samsung,1.92,0.481184726241483,17.76,18,77000.0,3,0.5372720422578698,1,General Offer
C01514,Prepaid,Realme,9.25,0.5007003272411084,6.4,14,159000.0,6,0.0766104792479561,2,Data Booster
C01515,Prepaid,Vivo,16.63,0.3144668409195805,13.21,8,219000.0,0,0.3731457363439943,1,Device Upgrade Offer
C01516,Prepaid,Xiaomi,3.57,0.2168988962188713,19.28,20,88000.0,3,0.4438454405789186,1,General Offer
C01517,Postpaid,Xiaomi,9.71,0.3043543656406446,21.74,16,177000.0,7,0.4879673609214104,1,Voice Bundle
C01518,Postpaid,Apple,4.69,0.7193181401033771,8.89,16,67000.0,3,0.1461798779259482,0,General Offer
C01519,Prepaid,Apple,12.77,0.2102544585252341,10.08,11,190000.0,1,0.4953256620113897,0,General Offer
C01520,Postpaid,Oppo,7.75,0.1797878928089122,10.91,14,135000.0,2,0.3418453905810578,0,Device Upgrade Offer
C01521,Prepaid,Oppo,3.31,0.4381461433287261,13.96,14,55000.0,1,0.3029436848750182,1,General Offer
C01522,Postpaid,Apple,16.41,0.3573917024763053,9.46,11,214000.0,4,0.3953327385610957,0,General Offer
C01523,Prepaid,Vivo,8.53,0.318019207919508,13.6,15,152000.0,1,0.1816428959059482,0,Device Upgrade Offer
C01524,Prepaid,Oppo,7.34,0.2194539683586484,10.05,17,136000.0,3,0.2777100800980437,0,Device Upgrade Offer
C01525,Prepaid,Huawei,2.1,0.3958324080777737,6.57,14,68000.0,2,0.2001738929973672,0,General Offer
C01526,Prepaid,Huawei,3.8,0.3677141772139594,12.58,21,75000.0,2,0.2782408281418529,0,General Offer
C01527,Prepaid,Vivo,13.84,0.6673750366189863,7.47,17,191000.0,4,0.1194076346935871,2,Data Booster
C01528,Prepaid,Apple,6.78,0.2228099161955867,5.38,14,115000.0,2,0.0916014761992449,0,General Offer
C01529,Postpaid,Oppo,7.83,0.302715568434209,10.37,10,136000.0,2,0.319029687593179,0,Device Upgrade Offer
C01530,Prepaid,Xiaomi,8.11,0.6568647428971277,6.27,9,118000.0,1,0.2781800681689854,1,Data Booster
C01531,Prepaid,Apple,5.29,0.2965015862724099,8.55,11,100000.0,3,0.0381139399980129,0,General Offer
C01532,Postpaid,Oppo,2.87,0.2556563102718308,15.21,14,98000.0,3,0.1321206910725974,2,Retention Offer
C01533,Postpaid,Vivo,3.37,0.489343796019502,7.36,18,108000.0,6,0.3159171575439386,0,General Offer
C01534,Prepaid,Huawei,16.1,0.4316923143875985,4.31,11,192000.0,1,0.181021629955823,0,General Offer
C01535,Prepaid,Vivo,1.56,0.3381550353401956,13.26,14,41000.0,1,0.0708525195416195,1,General Offer
C01536,Prepaid,Oppo,1.62,0.4151150906494095,15.82,12,23000.0,1,0.2624739897289447,1,Retention Offer
C01537,Prepaid,Vivo,3.33,0.4948883897932768,8.14,11,76000.0,2,0.2592181087165766,0,General Offer
C01538,Postpaid,Oppo,4.62,0.4321559248254664,17.06,12,131000.0,5,0.0755512193442352,2,Device Upgrade Offer
C01539,Prepaid,Oppo,2.6,0.5153964613102051,13.19,14,87000.0,2,0.2378262292346644,0,General Offer
C01540,Prepaid,Vivo,8.28,0.3623754738720335,17.54,17,150000.0,4,0.2668873563632359,0,Device Upgrade Offer
C01541,Postpaid,Samsung,5.46,0.1940478908256852,5.56,19,106000.0,3,0.3551869671786,1,General Offer
C01542,Prepaid,Xiaomi,7.34,0.513293142520546,1.3,15,137000.0,4,0.2500938115185319,3,Device Upgrade Offer
C01543,Prepaid,Apple,3.92,0.3457967174758333,12.94,18,80000.0,5,0.4618820604610588,0,General Offer
C01544,Prepaid,Huawei,9.7,0.3406068037169318,10.27,25,150000.0,2,0.5166210969344444,0,General Offer
C01545,Postpaid,Xiaomi,2.93,0.5492034675478324,11.47,18,91000.0,1,0.2992210943775164,0,General Offer
C01546,Prepaid,Apple,8.04,0.7320439034427584,12.42,18,157000.0,5,0.2584347979546307,0,Data Booster
C01547,Postpaid,Apple,5.67,0.063953478458601,18.03,14,116000.0,3,0.4450990144513367,1,General Offer
C01548,Prepaid,Huawei,18.46,0.3368699478986643,7.01,15,234000.0,1,0.3075557345715303,0,General Offer
C01549,Prepaid,Xiaomi,12.84,0.3846383754718417,18.73,15,158000.0,6,0.4538639030504641,1,Device Upgrade Offer
C01550,Postpaid,Huawei,8.93,0.4218535921774033,7.72,13,134000.0,0,0.5634748884908992,0,General Offer
C01551,Postpaid,Oppo,3.2,0.3635684329770354,12.69,11,91000.0,4,0.4276838682781769,0,General Offer
C01552,Postpaid,Huawei,14.87,0.382287382605563,12.2,15,194000.0,2,0.4331239533431389,1,General Offer
C01553,Postpaid,Vivo,5.48,0.4733935326058072,6.29,12,84000.0,2,0.44622959046999,0,General Offer
C01554,Postpaid,Samsung,3.7,0.3610078973159621,12.49,15,99000.0,3,0.325657690714855,1,General Offer
C01555,Prepaid,Samsung,6.06,0.2934629641693695,5.23,14,110000.0,0,0.0666761577551975,1,General Offer
C01556,Prepaid,Samsung,17.24,0.2875757852168185,0.42,14,207000.0,1,0.2710037105002966,0,Device Upgrade Offer
C01557,Postpaid,Xiaomi,1.6,0.665639215221567,15.03,17,22000.0,1,0.2279325231694694,0,Retention Offer
C01558,Prepaid,Xiaomi,3.14,0.7966621743760243,15.31,12,82000.0,1,0.3174619908821799,0,General Offer
C01559,Postpaid,Oppo,2.13,0.332360324125602,2.96,16,63000.0,4,0.4053038451871056,0,General Offer
C01560,Postpaid,Realme,2.59,0.3366044800410979,8.83,19,126000.0,2,0.22567901467759,5,Retention Offer
C01561,Prepaid,Samsung,1.16,0.4783881114657904,4.57,16,89000.0,3,0.2040609913606114,0,General Offer
C01562,Prepaid,Oppo,0.49,0.426697542990744,13.26,19,33000.0,1,0.1764522254085758,1,Retention Offer
C01563,Postpaid,Realme,7.89,0.3705259125402091,15.65,11,153000.0,3,0.4573418399452675,0,General Offer
C01564,Prepaid,Samsung,3.74,0.1499959757042113,5.68,10,89000.0,0,0.5387510683112403,1,General Offer
C01565,Postpaid,Xiaomi,0.68,0.2369137272451247,-0.85,11,78000.0,2,0.3171988444722812,0,General Offer
C01566,Prepaid,Realme,9.13,0.5383742304551173,12.53,10,195000.0,3,0.3600196327538196,1,Data Booster
C01567,Postpaid,Vivo,5.34,0.3442153506438901,13.05,16,93000.0,1,0.255940226205704,0,General Offer
C01568,Prepaid,Vivo,5.47,0.7932613530879562,5.7,22,96000.0,0,0.3765408680800408,0,Streaming Partner Pack
C01569,Postpaid,Vivo,1.9,0.7846840471490399,7.53,10,50000.0,1,0.3440271218377417,0,General Offer
C01570,Prepaid,Huawei,3.48,0.2164862842691562,6.15,11,102000.0,7,0.4489062152627434,0,General Offer
C01571,Prepaid,Vivo,5.92,0.6643410067039794,10.08,17,126000.0,3,0.1342925022085329,0,Device Upgrade Offer
C01572,Prepaid,Apple,2.77,0.3733145831738645,14.18,19,113000.0,3,0.3556948974433647,0,General Offer
C01573,Postpaid,Samsung,2.4,0.429012421837415,12.08,17,87000.0,2,0.4463580804470625,1,General Offer
C01574,Postpaid,Vivo,14.26,0.5405654494499783,12.76,15,164000.0,5,0.403252701354033,0,Data Booster
C01575,Prepaid,Realme,1.18,0.6005121306860847,3.62,13,92000.0,3,0.1209071853847723,0,General Offer
C01576,Prepaid,Apple,12.08,0.2557719268075408,7.2,17,177000.0,2,0.3071197308773635,0,General Offer
C01577,Prepaid,Apple,4.86,0.837879216014361,15.91,11,94000.0,3,0.2665928967933124,0,General Offer
C01578,Postpaid,Apple,3.97,0.4558973286728174,4.01,11,72000.0,4,0.6615594306302933,0,General Offer
C01579,Postpaid,Oppo,6.7,0.0046739634482671,5.83,12,136000.0,4,0.2699376804552307,0,Device Upgrade Offer
C01580,Prepaid,Realme,12.61,0.3476381868198406,13.17,14,148000.0,1,0.019186350944135,2,Retention Offer
C01581,Prepaid,Oppo,5.88,0.8230971854159046,0.9,15,145000.0,5,0.5170440010156748,1,Device Upgrade Offer
C01582,Prepaid,Apple,10.86,0.2817171934023207,5.02,19,158000.0,4,0.2050181973464289,0,General Offer
C01583,Prepaid,Huawei,5.95,0.8579216296274075,13.96,13,65000.0,5,0.4580342664076284,1,Streaming Partner Pack
C01584,Prepaid,Vivo,2.76,0.4247760429451845,2.37,13,85000.0,6,0.1619884147708923,0,General Offer
C01585,Postpaid,Samsung,4.68,0.3991816307718577,6.19,14,102000.0,3,0.0619019866921967,1,General Offer
C01586,Prepaid,Realme,0.37,0.1901924418138819,13.03,10,50000.0,4,0.1397923484668921,1,Top-up Promo
C01587,Postpaid,Huawei,10.99,0.5233905922136641,4.45,13,196000.0,3,0.2574134306583021,0,Data Booster
C01588,Prepaid,Xiaomi,9.18,0.3345498201903069,14.28,16,164000.0,2,0.1320246225293324,1,Device Upgrade Offer
C01589,Prepaid,Oppo,3.48,0.3960484068684763,11.38,11,58000.0,2,0.1578521398743225,0,General Offer
C01590,Postpaid,Vivo,11.0,0.3576581122145022,8.7,14,172000.0,2,0.0530121589134301,1,Device Upgrade Offer
C01591,Postpaid,Vivo,10.92,0.5684466193926604,0.51,14,177000.0,1,0.2969798810886105,0,Data Booster
C01592,Postpaid,Xiaomi,0.98,0.3590546648981361,10.12,21,51000.0,2,0.1465208675435236,0,General Offer
C01593,Prepaid,Xiaomi,5.5,0.0,2.16,13,99000.0,3,0.2625303190881081,0,General Offer
C01594,Prepaid,Realme,1.57,0.2305908286138155,1.39,20,65000.0,3,0.7511371552485252,1,Roaming Pass
C01595,Postpaid,Vivo,8.7,0.1362092964989378,11.98,8,107000.0,2,0.2317621585456273,1,General Offer
C01596,Prepaid,Xiaomi,5.69,0.6964856674218707,11.38,16,100000.0,5,0.3649138373656049,0,Streaming Partner Pack
C01597,Prepaid,Vivo,2.62,0.5195200243841973,-0.05,13,77000.0,2,0.2990304210811609,1,General Offer
C01598,Prepaid,Huawei,8.44,0.4095915738103881,8.62,16,157000.0,2,0.0928684312122475,0,General Offer
C01599,Prepaid,Realme,4.4,0.3608990913184814,12.36,18,81000.0,3,0.3251519351089383,0,General Offer
C01600,Postpaid,Xiaomi,3.79,0.1169937823169066,11.32,14,89000.0,2,0.3298189363731562,0,General Offer
C01601,Prepaid,Huawei,4.21,0.3548527621777288,11.0,16,73000.0,8,0.4304325184474272,0,General Offer
C01602,Prepaid,Huawei,2.1,0.5905554979653794,8.71,19,56000.0,5,0.5469490034506291,1,Top-up Promo
C01603,Prepaid,Xiaomi,7.65,0.5637301169547224,15.37,9,111000.0,2,0.4440100790708303,1,General Offer
C01604,Prepaid,Realme,7.41,0.4856957287832047,10.84,9,114000.0,3,0.4135287541728082,1,General Offer
C01605,Prepaid,Vivo,4.56,0.121714132533271,15.66,17,98000.0,4,0.306775495185597,2,Retention Offer
C01606,Prepaid,Apple,1.73,0.2535091217290306,10.22,17,77000.0,3,0.2114174918761716,1,General Offer
C01607,Prepaid,Vivo,1.5,0.4744219437990102,4.32,21,84000.0,0,0.3569150531565537,0,General Offer
C01608,Postpaid,Samsung,3.27,0.170395368748609,10.87,17,57000.0,1,0.4445470726669617,0,General Offer
C01609,Prepaid,Xiaomi,6.18,0.544356136738001,3.28,21,120000.0,4,0.3268235456260229,0,General Offer
C01610,Prepaid,Oppo,12.45,0.1336992458949486,12.14,17,145000.0,5,0.5546561857789933,0,Device Upgrade Offer
C01611,Postpaid,Realme,5.37,0.1794587302376777,19.5,18,50000.0,1,0.0616953831476108,0,General Offer
C01612,Postpaid,Xiaomi,5.84,0.1350752304194861,10.31,19,116000.0,3,0.3916919573479264,1,General Offer
C01613,Prepaid,Samsung,5.25,0.3011444580872947,9.51,13,107000.0,1,0.2056352686947366,0,General Offer
C01614,Prepaid,Huawei,5.32,0.0958066161848796,14.51,16,124000.0,4,0.3689263771166768,0,General Offer
C01615,Prepaid,Oppo,1.8,0.3027556109441056,11.29,14,48000.0,2,0.276366467049501,0,General Offer
C01616,Postpaid,Oppo,14.82,0.2177638542369135,21.91,8,189000.0,4,0.2147120593266127,0,Voice Bundle
C01617,Postpaid,Vivo,1.56,0.263048515916486,9.79,14,74000.0,3,0.2135130032145986,1,General Offer
C01618,Postpaid,Apple,8.36,0.5338207823513487,11.59,18,127000.0,3,0.3037408474913031,1,Data Booster
C01619,Prepaid,Vivo,5.59,0.3978841626509503,15.18,18,100000.0,4,0.1222176206470775,1,General Offer
C01620,Postpaid,Realme,4.53,0.5336520731895495,2.69,20,102000.0,2,0.6995281673299373,0,General Offer
C01621,Prepaid,Oppo,2.63,0.8439188194226745,13.57,12,96000.0,1,0.3081689305111336,0,General Offer
C01622,Prepaid,Oppo,3.19,0.0624020307822512,7.81,12,109000.0,2,0.297801473472595,0,General Offer
C01623,Prepaid,Apple,30.66,0.2910039412861723,8.48,12,372000.0,0,0.1309107287785012,0,General Offer
C01624,Postpaid,Realme,2.32,0.1941548953516446,13.84,9,56000.0,0,0.2635501089577914,0,General Offer
C01625,Prepaid,Xiaomi,7.32,0.2609204129207613,6.53,18,101000.0,4,0.4419556672201469,1,General Offer
C01626,Postpaid,Apple,6.73,0.4753180553369458,8.81,22,174000.0,7,0.2191003852302225,0,Family Plan Offer
C01627,Prepaid,Huawei,4.03,0.7539851181788149,9.25,12,81000.0,7,0.2285781670008888,0,General Offer
C01628,Prepaid,Vivo,5.5,0.5288808784648218,9.58,20,98000.0,3,0.0528806178014182,0,General Offer
C01629,Prepaid,Xiaomi,7.52,0.4970425663673666,6.54,16,126000.0,5,0.0772442213134427,0,Device Upgrade Offer
C01630,Prepaid,Vivo,9.36,0.6080951598179394,12.79,14,112000.0,2,0.1229826810558579,3,Data Booster
C01631,Postpaid,Apple,3.83,0.6983796123898276,4.06,16,69000.0,0,0.2606121036444148,0,General Offer
C01632,Prepaid,Xiaomi,7.67,0.759369468720571,0.6,20,137000.0,3,0.2361828802018746,0,Device Upgrade Offer
C01633,Postpaid,Apple,4.23,0.49741131297536,8.52,10,61000.0,4,0.2829041078144885,1,General Offer
C01634,Postpaid,Huawei,1.63,0.2075446050239126,12.67,14,53000.0,2,0.1688100330727141,0,General Offer
C01635,Postpaid,Samsung,3.49,0.332109456802005,12.81,11,61000.0,2,0.2300785987977877,0,General Offer
C01636,Prepaid,Oppo,4.93,0.0,11.55,22,86000.0,2,0.230698474790276,0,General Offer
C01637,Prepaid,Realme,9.83,0.5532641787406987,8.31,10,141000.0,2,0.2208107809081709,1,Data Booster
C01638,Prepaid,Xiaomi,4.07,0.2296734540612223,12.0,12,107000.0,5,0.1337298406155777,1,General Offer
C01639,Postpaid,Oppo,5.38,0.2566874835990778,9.31,11,121000.0,7,0.15683653778211,0,Device Upgrade Offer
C01640,Postpaid,Samsung,6.53,0.470723171197556,9.66,17,116000.0,7,0.4380082543517756,1,General Offer
C01641,Prepaid,Xiaomi,5.22,0.0104194209502795,-2.64,21,98000.0,6,0.0373717563666291,0,General Offer
C01642,Postpaid,Oppo,2.27,0.6063739747583992,7.77,15,43000.0,4,0.2339908307578354,1,General Offer
C01643,Prepaid,Oppo,11.49,0.511077942280617,0.16,18,133000.0,1,0.3773357235182906,0,Data Booster
C01644,Postpaid,Xiaomi,11.11,0.313375474897526,20.59,16,166000.0,4,0.2387012168626476,0,Voice Bundle
C01645,Prepaid,Oppo,5.04,0.3901745586328777,14.31,10,125000.0,3,0.3667097135474956,1,Device Upgrade Offer
